auc_judd,cc,mae,nss,sim
0.8444257182083973,0.33271949671431506,0.19830601546337143,1.224784004832849,0.276544200867231
0.8908174585653885,0.8341728261552372,0.06513424741087549,3.076015654168653,0.5472950354066564
0.8629790368281304,0.5724256782574736,0.15040018843876204,2.5582737287079027,0.31838865780472037
0.7066607099477354,0.25399649928577184,0.11411424960518522,0.580847651902345,0.369015143955475
0.9573562746648762,0.4721763627504196,0.22011076381940906,2.4448446372266472,0.23425185701062992
0.9094111371564519,0.47319569069026296,0.1336288254738949,1.924790761528264,0.4105177868695175
0.8717828196775104,0.4935111113477746,0.21658808368985782,1.392546046614784,0.4380352208652213
0.928956727736338,0.6632819245802023,0.09902200961768015,2.3539614290484128,0.469500628793698
0.8985139349383062,0.7362965747936168,0.054198833507419185,2.6251201872352703,0.49844897461942045
0.8682203312596752,0.671244396117337,0.18952337799603738,1.7821719676622314,0.46837925648214407
0.9056679064046222,0.6694511968384216,0.1077115612756232,2.196219687455402,0.45874403150147935
0.921685913830308,0.6425976215264922,0.1577471421875472,2.2097844990540803,0.38286184001603135
0.8716631974341537,0.5827869925988608,0.13422809409855307,1.6455339404068208,0.47793487489527786
0.934009034186628,0.6713913224395439,0.11856570061919167,2.5872736730240096,0.4131982295142598
0.9203009694090988,0.6020509061889707,0.10186604705746387,2.107390518235661,0.45977583910404524
0.9013146399746819,0.5207955631359856,0.22387032958252392,1.7656873498247183,0.4054394756642788
0.9053873561661578,0.6645617436246973,0.11465389205985312,1.8259087665121372,0.4527748847738185
0.8314256163695095,0.5674680313770291,0.23915669838124423,1.3995817868410851,0.43811546444922495
0.9264205117075078,0.8149501200159771,0.056043499989040395,3.1334561264882748,0.5436255251283498
0.9408605876655781,0.5384433445065591,0.2064216854958754,2.5114602392639647,0.2906501405096059
0.8824470181791251,0.6167556728166282,0.10402593754731371,2.505596311335271,0.3858983364937462
0.9293573718684637,0.7639559595054374,0.05153980407329415,2.9948967220818425,0.5287738437333417
0.9312199112471162,0.6619260176219931,0.11465768455175292,2.520019789164481,0.37499829361398745
0.8986704457530876,0.5060502777883952,0.18193271407078485,1.7966302798167995,0.35209759914084066
0.8922068394998297,0.5653307658874435,0.08747558236722659,1.959608046530224,0.4763169671640972
0.892124380127104,0.46464329207421157,0.16232671013375607,1.6730166584306705,0.40631260300345634
0.8731260894975215,0.6168076361813974,0.09600593596157866,2.4084754016787553,0.4575172763705772
0.7122383878409001,0.2802100460822849,0.21194848515287212,0.6850702885628369,0.3343973067507942
0.8590264861657682,0.7641110740874546,0.07351133341591927,3.7221366831930873,0.40636221513833465
0.9481062100469447,0.7281920422222729,0.08915996493936591,2.99392429001459,0.4588845972602176
0.9044787988469343,0.5962933843227459,0.17155779282912428,2.1946666021171204,0.4031585941579901
0.8218375879853649,0.6804030412225038,0.07055907296914772,2.1635374174390356,0.48217329184465707
0.8960161395438966,0.5727674386783014,0.18961292736852453,1.7549229320179527,0.4033625111815946
0.8158984302758417,0.5874981795122486,0.16808331846344282,1.1875617779424672,0.552934879616797
0.9483135154281703,0.8535505049442957,0.05329108997848928,4.576355815615152,0.43039262270176526
0.9293851047006099,0.7083004987477722,0.08713235413341171,2.750973029357877,0.43552160432755965
0.8731384073565537,0.7234301023256668,0.09152066523361092,2.1169374662009335,0.45147299021490755
0.825180850856654,0.5897632648057829,0.0898539582225339,2.048627339429499,0.44783610167190924
0.8886655562268445,0.5799563393625217,0.2144755959194485,1.7240629010828499,0.4391172492070226
0.8413465383398047,0.5726819578287033,0.11794307386427504,1.8340798631567405,0.3522274452937209
0.9382698443011371,0.7163342555534582,0.08088758576210274,2.3309561376570316,0.5207162400813358
0.9082624241052378,0.6714110779596628,0.06917155636690862,2.16032293524537,0.47466078553324725
0.8615654203197621,0.6106865203695718,0.11674613781214159,1.606537487225374,0.4972452738620332
0.9112486992261402,0.5864947760662439,0.07407952587185312,1.7097067445508554,0.4547036045533468
0.9243663238138252,0.5516672620116637,0.17173437776507613,2.3867420698984705,0.3797895260167791
0.8557107904760936,0.7674868845780214,0.045225809421005875,3.1916566479430712,0.43576245322538515
0.93699866333278,0.6043706982206494,0.11580657764618957,3.017987002484275,0.31271222452842634
0.9585843773662969,0.815452590699261,0.04679626747248852,3.7114577661233055,0.5282491204672827
0.8104792398729427,0.6138131125581677,0.17484801568495814,1.2102072868451157,0.5155417216239483
0.7215148821804942,0.4194077469881594,0.2375477489827464,0.8012978625392801,0.48614625523121535
0.9268501190845433,0.6545870838493878,0.12640852263563954,3.1261479345383676,0.3111167842316054
0.9115820354971497,0.673930098532325,0.11779683635422478,2.1580841181635133,0.44767367891366117
0.8995936751340288,0.7751984985508916,0.08285266345472034,2.7945142113393495,0.5171376055096885
0.7947594066663206,0.5174852687338817,0.0844491149393549,1.0578516278669943,0.5122526066412295
0.8623699940698406,0.6333514332672477,0.1516865148881515,1.606977443656964,0.4880155530330407
0.7427359162490552,0.40980590673105466,0.22283013787995962,0.9958163608835364,0.37137409487690104
0.9582095628430383,0.7403362202536659,0.10667680279233847,3.2354230832668915,0.43118321430105605
0.916799614243934,0.7235087114503497,0.11221135107020301,2.7797650064366906,0.4385950264984588
0.8466069316948566,0.6040487062224452,0.1714202888932929,1.600229196115785,0.4179920753027459
0.9530270131725683,0.6014087007482376,0.08575490747165393,2.766745439495001,0.37210166198845857
0.7396295591096105,0.35166682246356873,0.24116031764733029,0.8154957925921694,0.4065138170167532
0.8129244891545688,0.5967000890552775,0.16419448799163308,1.253663699216551,0.5037407576423791
0.863913129064313,0.5321282957690794,0.17116504502225768,1.5188734100441597,0.44184582510139403
0.9101777810435926,0.7399378668565341,0.07421648139241423,2.828423354354477,0.4814984565401428
0.7712966970542305,0.39287183809212184,0.234806071628369,0.9860114916917081,0.43527716391233956
0.9581652346381978,0.8451196138755303,0.05844883055055112,4.107952625936955,0.5030371147429419
0.7049455277273214,0.1879070635988571,0.2948012926052989,0.5799503784995581,0.3139933733737693
0.9776328899568101,0.8382070007117056,0.06851018882339077,4.505004116585732,0.4463635638542787
0.9370629035855841,0.7607569617009017,0.15142605256406375,2.400017402217101,0.47138863557255667
0.9360713014379123,0.8914780869986173,0.04089556580000397,4.028639085682613,0.518065327593121
0.7853629721626928,0.39695817789124216,0.23600110066940216,1.325839873301313,0.33552881901909365
0.952716613786219,0.8347886287277533,0.08621732122737176,3.0996121346738095,0.5199456947371566
0.9380222565726098,0.6857098935944412,0.09888181186983559,2.377197095183873,0.471177764847859
0.8890917880863403,0.5998323208638473,0.15067752830330206,1.7864242989726122,0.41439360426618094
0.8529758977421289,0.5252513465595585,0.141040308058044,1.8500422795468383,0.3975413127720886
0.9534976438655468,0.7915501771375568,0.06393245223652701,3.9671520760894774,0.44951960225087145
0.9494030375686662,0.6857180496310178,0.08188968577548565,2.8157673183219254,0.4736947725153404
0.9292150233823762,0.7884951145160538,0.08556079334423154,2.629180548065854,0.5065080940677863
0.8839743854270651,0.6526182666217211,0.20063533325221922,1.725508017767747,0.4752137627607105
0.9065351639279758,0.5518453292596844,0.1622414721273991,1.9243912811175556,0.3594786294135417
0.8696310185070583,0.6127187144821286,0.12191854582461419,1.672235063225147,0.4623198244869891
0.8739393786313309,0.757366958623221,0.08090165365643846,2.210895459806774,0.5415034396453556
0.8916604203007921,0.6932635970405877,0.07754162088119985,2.392494806043375,0.4337433228804483
0.8822999323965273,0.790354902694882,0.08696700780238568,2.821499304074874,0.5106005352717067
0.9459993424044225,0.730526251416439,0.09941194844229499,3.0511621901873296,0.43311694071115137
0.8937334749862568,0.6273619003420448,0.09712990743365846,2.2602784804716807,0.3999015838068812
0.6074504334408737,0.04446564410900158,0.19830637576279475,0.18322517780020584,0.18882928819242237
0.8714250621794138,0.4067958718508225,0.19827377408068445,1.4612333428736934,0.3278854982115884
0.8837475854557387,0.7245348657383196,0.10456994403920469,2.0173599942782494,0.5510241586960964
0.9085827035420672,0.6708988261490213,0.13221543225991614,2.54614917087236,0.4654992894594467
0.8933862034104654,0.6011655099041257,0.20153276947237816,1.7592344247805005,0.40941625188985403
0.9577286956088977,0.8241844162825132,0.07065562179535134,3.545865453151084,0.48867566399051365
0.927704431561385,0.7592053077895272,0.07570387551685018,2.8517086859854337,0.49755403996720504
0.9067923032832502,0.726925309033085,0.08008032887862442,2.3268213180918305,0.5040809463128972
0.8706368695333702,0.5340714036951854,0.08111134873446767,2.319353223494287,0.33684888431061133
0.9242865088883355,0.5981064211339815,0.08685611551816884,2.372355446408142,0.40966594368257087
0.7337004269139119,0.43608124834751183,0.2539454663413893,0.9065482149882255,0.4294539889212045
0.9348813745679139,0.6240551024586949,0.06586950945954062,3.2104756428895946,0.38160168995022514
0.8524490723948324,0.778329600616025,0.09201002733564168,2.5370197042845275,0.4588466614512587
0.9488509472694109,0.658857270555825,0.11788865536860405,2.6614395985735895,0.4260656940320582
0.857604027991714,0.602263997045323,0.15186283138871437,1.648990183305549,0.48713531934664916
0.7513471261478999,0.45207455230015287,0.20657442891125244,1.0721556857917198,0.39194658696175816
0.9186890634246355,0.625175750127112,0.1524539478694731,2.2366637121593094,0.3962536316884744
0.9221525931182232,0.6027417102192062,0.19216765837551064,2.014616998042784,0.3597005172027571
0.8744939227809212,0.8401597344773472,0.037442564571502274,3.5080399651461542,0.5137867602307374
0.9061013548579281,0.7257527117000605,0.11460954886571516,1.8862051445111665,0.5326423298873376
0.7731975630225153,0.17040109622640362,0.13919727497908668,0.5899625388436359,0.291622986925443
0.9254550943183605,0.6056248363457929,0.12310679451428759,2.9134041067741028,0.27409828358998833
0.9427690967747187,0.7118754302795689,0.09150470764727418,2.288638879107314,0.5006866508088756
0.8417162034823391,0.4966652602231485,0.2030869317852689,1.3638281611760352,0.3826999418511941
0.8662353825096033,0.4824431082656973,0.10437842135529145,1.3856578752808133,0.45751448577348214
0.9319213029196662,0.6691105264155158,0.1282996772270614,2.95800255896172,0.3626634980327891
0.9011058594703751,0.7134367218398976,0.1063093459637318,2.3182256579200677,0.4596735542222248
0.9561752922541322,0.6163363935365535,0.08232024974937895,2.7746411268631617,0.34974574476881076
0.8841213517346884,0.6201606325097738,0.10712468811000504,1.9830759414341605,0.41333947989619263
0.907960141651585,0.5532384846184607,0.16848562593518904,2.037027032282071,0.4121220283004301
0.7730743087983519,0.4922720074209731,0.1768701483748011,0.964396763506826,0.5337696682182728
0.906020916709383,0.4834365289094683,0.2004907550415342,2.325688658026482,0.22967321616655792
0.9493261138080602,0.6998509242636632,0.09590991017609182,3.4649197691605327,0.3971163556089415
0.8203853908945493,0.5771906020012627,0.2323358792541276,1.36377607936289,0.41787192332256456
0.9332948021826144,0.6944035837094765,0.1073487692539743,2.405199396615275,0.4600333777522997
0.8795685817161166,0.609648625805134,0.1910604789324956,1.6696188350743855,0.49907926181152396
0.968185282478074,0.47634871761960845,0.17381755746345587,2.546928986756794,0.30367538792478355
0.8513614869200419,0.5385085886375487,0.21877298145510526,1.3533373266496727,0.42598817140232625
0.8315540451801551,0.5303702829678981,0.28684761575242246,1.1940000725689783,0.4333654849315693
0.7848530630947347,0.40355707787607886,0.1707268715706689,1.0378233684458007,0.39084191849454
0.8691650276096331,0.659009213878643,0.19061875853112478,1.7257885000595534,0.47889718872679465
0.8581961935861673,0.2717430308926772,0.1662474543928201,1.238624336889573,0.2621720826052534
0.7707701723336671,0.3709235331332383,0.20638085026873235,1.0431936642693733,0.33692697027660695
0.7741294010412072,0.5617620013670387,0.08702801913774155,2.1216214705219416,0.3613547288655082
0.7910450757925944,0.49653643505694545,0.15541105220079102,1.132198846186089,0.5309959638089496
0.9005904165919867,0.5509326649919812,0.1577809064418476,2.412130154153937,0.3290074674890037
0.8770078656191657,0.6047040196532354,0.21053408525197195,1.5997673354726971,0.48008856942914624
0.929621174500997,0.6775093092293907,0.1265974503047766,2.5621858198129903,0.4172765560342224
0.7714818684053848,0.5028121170838182,0.17915681055212684,1.3714777886457372,0.3969565312514814
0.8672042172138116,0.5384283313428901,0.09939453888340061,2.0703472211122986,0.3856037838653369
0.9651569270270586,0.7001048285046242,0.10271065149523657,3.0205408662049447,0.46781116789699356
0.9196714337799559,0.5592839682277186,0.21586332871412953,1.9877886977469463,0.3965820092630862
0.921999822725428,0.8555837050400984,0.06746158741153956,3.7710367963635814,0.44926881450577455
0.838490801319554,0.56335569366276,0.06189545793246239,1.87442774193969,0.43945944942759296
0.9178127476978729,0.7958530472855674,0.07178724822714216,2.7900137404440475,0.5295871164982303
0.8648789803252229,0.5352935861237642,0.11219660405950511,1.627553937085132,0.46312764859960476
0.9198025645561403,0.5796336715893596,0.09082001132571198,2.682451374813792,0.3971651945104679
0.8616905613143125,0.5145652132368072,0.19588192932192267,1.5838574169733313,0.38200167457167333
0.8935100792375267,0.6042913708566502,0.11178086140446342,1.7560096909796112,0.49353931846004706
0.8464446527831595,0.5897161987922657,0.17425168611184927,1.4391830887053507,0.44198915052324694
0.8346405254777143,0.5885596649860544,0.12452149548387974,1.3953747261833742,0.4710553861211814
0.7546799462782644,0.29936594644101006,0.22438266031158813,0.9227327431442999,0.33192735519865973
0.9316947918381242,0.5544389387413432,0.10541646011895618,2.405426467344168,0.3581461138596409
0.8699701274487837,0.36880825194728634,0.23677091815847368,1.748401350580151,0.24198421308575965
0.7566976423435662,0.3473204794830418,0.16724458026430786,0.8679864196077963,0.4349950418158688
0.9717113556110557,0.9214375603468938,0.05115821827853023,4.172096652480678,0.5513726515561816
0.873299845482452,0.5848657490375374,0.11034617594673929,1.6657770983914877,0.430653229303335
0.9067912735460478,0.8578490123952653,0.056202047389527596,3.2222591130726035,0.583686997967049
0.9444109819337806,0.6280374268652477,0.09091398561952695,2.8751944994241843,0.3512159831591538
0.89509977351014,0.7883554439802992,0.0977190043094089,2.2370947914731842,0.5834931442970852
0.9537468449496687,0.752841934292466,0.0671347901729122,3.290194254195558,0.4619980090639973
0.9428802030312651,0.7925121805348226,0.0445257095715011,3.2495013244765687,0.4905857804859283
0.9721465149323707,0.7551224941864473,0.10239712398135588,3.4321657568794373,0.37207459316400043
0.9058271025327463,0.8744999190233425,0.03636615348004546,3.000082658383793,0.5528742200560082
0.9135973027620936,0.8105842319507218,0.05149920825692907,2.4759016424103066,0.5591745778360714
0.845936272405718,0.32162044542058704,0.24707681859032002,1.2007119965478295,0.23793131811064605
0.8807199871491469,0.4376059570920821,0.2233355831225925,1.6283779938976362,0.3191117970545459
0.9467795988142347,0.77034338265364,0.0759355528511392,3.0083796255844932,0.46627097478032414
0.8671001693211452,0.7541965063134835,0.09387714003325077,2.443533869914466,0.4651273186080466
0.9355566310874807,0.6959968607428029,0.10632231409560267,3.306076577161248,0.37845991107364735
0.9059158097634852,0.7784209024978149,0.06186304928058941,2.1599748620836516,0.5913313302572188
0.7295290853046031,0.35325926117230394,0.2605156432199425,0.8448907285134987,0.36611139023781913
0.8943979701670763,0.64932947012356,0.07951981241142995,1.9694425985515613,0.4820320522736915
0.8342783982687605,0.5786241812279559,0.1487976056500218,1.6167438428287007,0.4661807355702072
0.8376927429544594,0.6196562029453193,0.13206247359639586,1.7094784631273514,0.4573122307940674
0.8757464800957009,0.5410505984818007,0.1635960690871019,1.6545097965866984,0.4391557655911541
0.9621116367457077,0.8341132996435365,0.03866208683242695,4.444262635507902,0.5117779812978448
0.9226087046471432,0.7908536067348861,0.08294465128369138,2.8212939939416404,0.4235216606732895
0.7709124998314569,0.44116246878239135,0.23025053499374357,1.0850665015151881,0.41946932244483076
0.9654688146687429,0.8835083833747519,0.03721944792646223,4.108380043023448,0.5541861151808006
0.8832123460944836,0.5326832250360336,0.1619909756893798,1.7683725603501388,0.40311286160246024
0.9102742448330683,0.7085841505472654,0.0533710896351235,2.535491149669871,0.46357594624878484
0.9242202566789973,0.7630876883241282,0.0703573741194536,3.3241216333585766,0.4415128791202962
0.8282863533438567,0.3446339366621736,0.17090368331867264,1.2199897651588325,0.267901378174161
0.8458697660054562,0.5504465147779499,0.15377249075866842,1.2829277467551568,0.48275778514848555
0.9670541903956369,0.7740982807820523,0.04557326725879408,4.640831541545875,0.45945443527200314
0.9292959388547675,0.725513735215173,0.06742288230805014,2.492831749710144,0.4988508905644336
0.8162976738812041,0.5609130787579425,0.14819797116761363,1.4476834913127885,0.46086790849085485
0.8100627577550654,0.49406522748875553,0.18433602570876417,1.2681472424279343,0.42653986108348946
0.914515667127983,0.8539958862599619,0.040417277721395355,3.659197798576163,0.4644503388153562
0.866786204042651,0.6616196129611045,0.20763779384011982,1.5070685295062893,0.5092804049852208
0.6868186519666203,0.25591972037851995,0.24132371674066413,0.5700682123171052,0.3886352772753344
0.9546841196147959,0.589998202976497,0.08622357992886343,3.2238548385578043,0.32385137170772393
0.7701095728333639,0.50477570934876,0.13796141499211215,1.11590482037631,0.47707000525255167
0.9141229402281115,0.7658996168072357,0.07070986964310719,2.7055665367696298,0.5258532640229031
0.8741908833647858,0.731459619761179,0.10698570926020308,1.8030452088955105,0.5271846304276173
0.94174091201517,0.6474655632438762,0.10775832673934573,3.4754860136112775,0.29993940786850487
0.8409366828724434,0.4199958148950593,0.1707535155321603,1.4327780408608184,0.37143628553725067
0.8508018453740294,0.6862839306311276,0.08389958158211092,2.2474901907753058,0.4652875530328444
0.9183816740890329,0.6517897617861299,0.10751457292681839,2.817327448390857,0.44411729536851985
0.8300530848013973,0.6629555820845282,0.10775587582669773,1.7016253213132786,0.45508664868917353
0.8905091930573826,0.6304181701266118,0.06755469019659,2.139638771072222,0.4375220363728918
0.944430044809281,0.6123762418388932,0.094704322844311,3.1577594952231887,0.38723220790429325
0.8934849707264741,0.5464509334586,0.18702610053905572,2.086562477230977,0.3620854256955431
0.9305723435265725,0.760268312892738,0.07272624129269975,2.687230396347677,0.48014536701032273
0.9381570413471612,0.6314964130723559,0.113548771098063,2.901947209001466,0.33825210026676156
0.8826079485153537,0.4395778777754177,0.20155296902628814,2.059767482924908,0.364066028725347
0.9352018482139631,0.7412968536797954,0.10340762589213555,3.1978054566121434,0.4009134477582122
0.8783647444095496,0.6853177954108313,0.09789389173147496,1.9874535347424043,0.48417531346917486
0.934557624451071,0.7312026261495203,0.10155020540717287,2.4404309875194756,0.4842782076097155
0.8787762118848935,0.822264751666703,0.04711249160086916,2.90293794552,0.5457450851091913
0.8607232376412824,0.4953624807458564,0.2340716535282845,1.4768036980101045,0.4363855112016712
0.9325183104462048,0.7419680368455692,0.09725865862217982,2.786736892624507,0.4683271808561823
0.8193652514604968,0.5072235197830637,0.09919026471879976,1.245451577759395,0.48225206088433653
0.8090434600306377,0.5281548356496558,0.2403699622465814,1.2854032680360787,0.39867861518705516
0.9299517844283454,0.7152376300697488,0.1052650443218457,2.5246807251436465,0.5007554838264114
0.8797223781873688,0.6304712115197333,0.19055735367749535,1.57798039591757,0.5110052703985624
0.8033034103971639,0.6778938361576385,0.08283853957025751,1.6247205725218707,0.5277551395244585
0.8922367712222521,0.6511938852847109,0.06063090396451975,2.1694997839137593,0.4949229263897894
0.887373852646361,0.7535257874550679,0.09192895459469198,3.022778404550543,0.4687863419352045
0.8316633533467621,0.4251729253185795,0.17540652891706174,1.2275501780268818,0.38471729902796836
0.8092439259720144,0.5155635036374511,0.16329862365277772,1.1970308290469664,0.46565412197764355
0.8715710679586958,0.40014822859752164,0.24677214862262228,1.480569420279208,0.30462300555911354
0.9302895267081518,0.6215074554032386,0.16977170963810728,2.090175432020106,0.46679732098815374
0.919447007078609,0.46085829309587967,0.14278962457256641,2.239291596120494,0.2812853766281873
0.8298356580556598,0.5738047648089873,0.14705253726125822,1.55348647470493,0.4328639507183149
0.8153009409041558,0.617419771078177,0.07501699313092103,1.9135224668442796,0.44545000693820286
0.7534140700868942,0.2007659925433656,0.1103987074289534,0.571774866509236,0.2773849256985093
0.9237834154944419,0.47396183364552735,0.14708115116935525,2.0283191257542823,0.4207239134638841
0.9276043391732596,0.7295128635048644,0.1705049085932021,2.520753196259347,0.3887669206348359
0.8862118210188183,0.5825532954059875,0.15219592126527665,1.99692644739936,0.416173063742076
0.829754256674356,0.5426494091759431,0.1759423768256193,1.40047185836241,0.440341924576231
0.8483710899305379,0.49101999273863234,0.15746533201884397,1.7131336402660915,0.40903611844996735
0.847705203515928,0.6320388522259504,0.18644167267912198,1.676048334254225,0.49925157933150915
0.9329128474174274,0.7398348212167132,0.10308766516654044,2.4904996872278335,0.5411018723894004
0.76224036019301,0.30139419462469696,0.14783269065377921,0.8691146097846575,0.3620334386565314
